jobid,id,panoid,date,lat,lon,svf,tvf,bvf
2024-01-24-14-45-41-390383,116,KRpbh-trEr5oxYa8emvlhQ,2023-04,45.47347364304233,9.232149606917554,0.244705638931,0.591389958901,0.158398863501
2024-01-24-14-45-41-390383,78,kXGZYOw7K5dQRkwWgJDVNg,2023-04,45.47268123167623,9.233790145387234,0.377255819707,0.00159050857389,0.606419215446
2024-01-24-14-45-41-390383,62,LoXyx0d25YOvR4qtXzIrpg,2023-04,45.47267270436814,9.231008417459046,0.302227473078,0.0292701296496,0.663789442446
2024-01-24-14-45-41-390383,123,MeOHYyCUcv5NipambEFKyQ,2023-04,45.4734861695333,9.231240042870619,0.363047095368,0.146750850617,0.478266881619
2024-01-24-14-45-41-390383,120,n0dzYkiG5pI24hOgidlMdA,2023-04,45.47348673962735,9.230835230343981,0.387571552663,0.1605652435,0.443422213806
2024-01-24-14-45-41-390383,125,nHLvSYeLsR2vVHfnEMN4RA,2023-04,45.47348562427845,9.231636505174297,0.349218433591,0.278325507635,0.367803802565
2024-01-24-14-45-41-390383,60,OX8wj9K5uUEjXrj41_I79Q,2023-04,45.47267295647227,9.23060751580072,0.223081985713,0.296262515695,0.467035038713
2024-01-24-14-45-41-390383,105,Ptv5DMHJNlafOrnaxl0kgw,2023-04,45.47338556825282,9.232375557289139,0.467837154599,0.0945690478142,0.409875316571
2024-01-24-14-45-41-390383,67,QATEDC4pa2jLL1bwcd9aBA,2023-04,45.47267211761105,9.231810292557274,0.330950965013,0.0189293949953,0.641798420922
2024-01-24-14-45-41-390383,96,qMsA1dbM6gMasjZlxyPAag,2023-04,45.47349661689354,9.233195623862219,0.413838127303,0.224504992487,0.344028422992
2024-01-24-14-45-41-390383,114,rcn-cHpC3ec2R-ih7r-1dg,2023-04,45.47357021025577,9.232376524996717,0.4930701483,0.107538473388,0.384450106743
2024-01-24-14-45-41-390383,68,RH07ad7V1G_OKEP59NgAhA,2023-04,45.47267201069327,9.231942706199543,0.340324027687,0.012943183057,0.635741725106
2024-01-24-14-45-41-390383,118,RQcp9lM-r5nsnG61n8aUWw,2023-04,45.47348710299804,9.230557820535155,0.422737111769,0.330431528364,0.221693631187
2024-01-24-14-45-41-390383,119,s1SBNS2WP3ISfigZ8GnP3A,2023-04,45.47348688620561,9.230696958590993,0.377375272336,0.322484470812,0.28453448228
2024-01-24-14-45-41-390383,77,s3lEvROP1HKU81y3biE8xQ,2023-04,45.47268037430064,9.233659815002783,0.36943493328,0.00290031348431,0.612303101331
2024-01-24-14-45-41-390383,110,tlV6bf23m9Q-hFMX2JfX0g,2023-04,45.47290758330108,9.232385245746906,0.348936624966,0.0932157572377,0.547139564604
2024-01-24-14-45-41-390383,93,uHahKqQqU7K8yOe8kUgJOg,2023-04,45.47350362014078,9.233794264133708,0.353974626664,0.108444068258,0.51857695754
2024-01-24-14-45-41-390383,66,v33TaOcvSRGFTg8Y-mlSTA,2023-04,45.47267218246959,9.231680178315754,0.327634193452,0.0237761372561,0.641407661324
2024-01-24-14-45-41-390383,113,VFd6SURCoj1-ooXVf6OUbg,2023-04,45.47345634487292,9.232281327648522,0.366978482443,0.369605322616,0.24851273505
2024-01-24-14-45-41-390383,129,Wck1S8DjsdJZp0D0NPlLLA,2023-04,45.47362757130096,9.23237693931963,0.429839497985,0.0647375347036,0.474593641585
2024-01-24-14-45-41-390383,91,WlqU7StIMJ8XAdd70qvutg,2023-04,45.47350950506813,9.23420155587041,0.460163934096,0.183922351018,0.329601400094
2024-01-24-14-45-41-390383,101,xEP6ULasJkfy7JIto4WLMw,2017-11,45.47349282486418,9.2327179461785,0.41224626814,0.262633304158,0.303720316208
2024-01-24-14-45-41-390383,63,y_GF-kZ5fOlLlaNdIH2Ufg,2023-04,45.47267261242352,9.231139766441647,0.311205691502,0.0232361373111,0.654862332113
2024-01-24-14-45-41-390383,108,zBq3MrfZzV3Aad1C-qQa2g,2023-04,45.47309449568142,9.232381437392853,0.343035853947,0.0306372508559,0.613718119664
2024-01-24-14-45-41-390383,92,zOPxbFkoPjRoreI9D8zapA,2023-04,45.47350510582966,9.233925780859392,0.353477885603,0.117532624983,0.497413993365
2024-01-24-14-45-41-390383,159,ZudpzpByYQfWcfjsL-oZng,2023-04,45.47350672599058,9.234060099350327,0.380197199087,0.180403805812,0.409643596664
2024-01-24-14-45-41-390383,109,ZxAae_UDbgDdiIpzaxUaKw,2023-04,45.47300041815478,9.232383406457389,0.333777318566,0.062228773243,0.593520181472
2024-01-24-14-45-41-390383,100,_huQLxc077saMm_SKBTTLA,2023-04,45.47349205776443,9.232802292926557,0.424161232655,0.295556424314,0.27497814127
