jobid,id,panoid,date,lat,lon,svf,tvf,bvf
2024-01-16-09-10-06-134930,212,3a1sKT1h-ki0ERFBTagd_Q,2023-04,45.47513867948055,9.224623118841524,0.291240942969,0.069012372146,0.634094658601
2024-01-16-09-10-06-134930,263,3EhyMeyapbV1dRcUAj7tJg,2023-04,45.47175355490341,9.237707555123347,0.646473105743,0.111683483396,0.193841899077
2024-01-16-09-10-06-134930,94,3pfy-DidsD6omZTkpLuudg,2021-12,45.48124553270966,9.236605541453505,0.625939598232,0.0552290189888,0.284799875519
2024-01-16-09-10-06-134930,33,3po0RyA2_yzWSYzi2RCy2A,2023-04,45.48404372538508,9.230976997539017,0.366761884004,0.0901251697589,0.527706077075
2024-01-16-09-10-06-134930,109,3qmcmTR2EFXkBaw5cfZAIQ,2017-10,45.47605589017216,9.235513507560023,0.383437908692,0.560113291402,0.040230477744
2024-01-16-09-10-06-134930,215,3QUnnMnrtOBf_YBgHd2Jgg,2023-04,45.47409184144648,9.230359899369104,0.176221102727,0.692270492894,0.113474351105
2024-01-16-09-10-06-134930,288,3U6XQQLblaFUgkfS9f3xUA,2023-04,45.47026913382162,9.227348295712947,0.462523157741,0.169896273416,0.353775416079
2024-01-16-09-10-06-134930,154,3Zp6eyecuN_lz2wKyVRrhA,2023-04,45.47751637241484,9.217257179960084,0.215121897866,0.346442867751,0.427163370126
2024-01-16-09-10-06-134930,21,4NGYnDD4jNB46NQPF-Yn9w,2023-04,45.48442797551085,9.232727968910716,0.382131477109,0.310136611396,0.289721122345
2024-01-16-09-10-06-134930,74,4sBvnHtkfnYwbKyjNkZD_Q,2023-04,45.48012630692381,9.221266785689021,0.338138505126,0.00171082556952,0.647554629521
2024-01-16-09-10-06-134930,255,4YVIAzNUTqBwGnxxZqJuuQ,2023-04,45.4718141383934,9.230277822657165,0.155511557714,0.393193395312,0.437556168468
2024-01-16-09-10-06-134930,22,516elPy3_7dmSQXz6TMfiw,2023-04,45.48529212245015,9.23221537690378,0.459811366683,0.0100764151565,0.520144019594
2024-01-16-09-10-06-134930,121,53M1K_gtkHk_rmdU9pNuWA,2023-04,45.47845635426591,9.222664732641256,0.419894412002,0.00748132696087,0.559534168621
2024-01-16-09-10-06-134930,174,5eH3TOemDmTN8ab0F_-NNw,2023-04,45.4723112856534,9.222472036373969,0.267339066946,0.63416676044,0.0872475591258
2024-01-16-09-10-06-134930,271,5NvBQHR2fcx7s6K52stimw,2023-04,45.46843449685982,9.231248968610712,0.489954980962,0.310923788193,0.173946667906
2024-01-16-09-10-06-134930,165,5z9TNIB9RjwxhrlH_sg2eA,2023-04,45.47453317515966,9.222448904664404,0.445349229523,0.0570520226802,0.491243078587
2024-01-16-09-10-06-134930,15,65KIEaSrm7Ak84CepmIF2Q,2023-04,45.48314671392929,9.236567441789115,0.536517198044,0.0744249339574,0.365056166493
2024-01-16-09-10-06-134930,127,69lpYDcgyGj4OjYXs1ig9g,2023-04,45.47906079695058,9.217233743882781,0.402295188412,0.180091663186,0.378406899414
2024-01-16-09-10-06-134930,345,6eTaU9WCMO-ykklzeXdcKA,2023-04,45.48235088179692,9.227224183607513,0.45768157917,0.117809028843,0.337414624069
2024-01-16-09-10-06-134930,131,6NEjU9EScHIjnxjCo0DobQ,2023-04,45.47776183976556,9.221298603881676,0.363276937952,0.000252504901841,0.623648627091
2024-01-16-09-10-06-134930,60,7brdvoZno7WtoWUoyGbKxg,2023-04,45.48257335739116,9.21933013031916,0.527516462959,0.0338535801924,0.412382063906
2024-01-16-09-10-06-134930,328,7bTa789Dd3wnOKDnYX_v1g,2023-04,45.46782108516908,9.232783236974532,0.475075861726,0.101365611725,0.402236224774
2024-01-16-09-10-06-134930,32,7d0xgv5pi0qbkb5SFGWgYQ,2023-04,45.48323615761901,9.23224854390361,0.363116613865,0.125071104524,0.496030597302
2024-01-16-09-10-06-134930,317,7oJnAVps-VbeNWhM0mvFAw,2023-04,45.46881858699589,9.217428347633199,0.245540846336,0.279499843604,0.462618251786
2024-01-16-09-10-06-134930,224,8AY_CWzohjqUbSUyHpltQA,2023-04,45.47342829300413,9.226861256205279,0.522744010694,0.407746820982,0.0434778789964
2024-01-16-09-10-06-134930,124,8nyGfBfhfdqHG-7u3Gurcg,2023-04,45.47954632016779,9.222388693455787,0.387369351597,0.0171890602341,0.589746541519
2024-01-16-09-10-06-134930,68,8Ru7PFpBQTNE_e3QPv2eyg,2023-04,45.48132656987973,9.217196888394811,0.354344858121,0.283594618017,0.339282377781
2024-01-16-09-10-06-134930,313,8T1t7qKp8sYSAZwcm3Y17w,2023-04,45.46861556708702,9.219691179698998,0.301634050738,0.0338536602955,0.655407372768
2024-01-16-09-10-06-134930,304,8t4GsCvA1UlaOo8OFzdIGQ,2023-04,45.47001411128885,9.221628709567701,0.377313740433,0.14558879912,0.467519538055
2024-01-16-09-10-06-134930,244,8vR9ftiKyRLuZJuhYYwZrg,2023-04,45.47359603502887,9.236211893817986,0.504078828381,0.119700290445,0.358701176125
2024-01-16-09-10-06-134930,329,8WbUJBcw8raon09YRb2FiQ,2023-04,45.46972220705565,9.225749141904183,0.320398017545,0.0271765461393,0.642918939652
2024-01-16-09-10-06-134930,246,9bo9W7gPpLUlKcngIRuo4Q,2023-04,45.47497198779391,9.236657060606554,0.332951385975,0.638313775441,0.0157878784069
2024-01-16-09-10-06-134930,213,9cQYQekgy7EdQXoNS6SBkA,2023-04,45.47570676310819,9.22482047449045,0.312768676003,0.15675295509,0.526511540178
2024-01-16-09-10-06-134930,106,9iv80hw9Lxe3GscQAeEN3Q,2017-10,45.47734715754769,9.235126584219,0.4708332119,0.0619685277404,0.442286651305
2024-01-16-09-10-06-134930,214,9JlQvbLSdyJFYS8r-_snCA,2023-04,45.47429749499397,9.230740932267611,0.510828653966,0.140143813772,0.324320678295
2024-01-16-09-10-06-134930,305,9mFAMLBQVbRN0xCxWQWQGQ,2023-04,45.4706200735147,9.219824658306134,0.481531817918,0.259912184341,0.233401903535
2024-01-16-09-10-06-134930,53,9MkzozENk0Zxj_XsTnaISA,2023-04,45.48082615764817,9.223680147145211,0.271599504395,0.510409773852,0.205647389763
2024-01-16-09-10-06-134930,34,a-SW0lcT2_k1rt9-6LF_YA,2023-04,45.48287834551291,9.230902009991489,0.219793648739,0.238934826454,0.527673882881
2024-01-16-09-10-06-134930,202,A0nFwefvtmBYhZLI46lhuQ,2023-04,45.47424545400508,9.226869996255722,0.319763651675,0.288603424246,0.385680891589
2024-01-16-09-10-06-134930,137,a1czGEpehR6rvzk9HlSWcg,2023-04,45.47649294350502,9.22348042571342,0.276130831605,0.326065319426,0.387542988009
2024-01-16-09-10-06-134930,159,A3GMju2iBh16EpWGEfC9kw,2023-04,45.47427694893347,9.219351122537551,0.236883357253,0.392437901593,0.35679047102
2024-01-16-09-10-06-134930,341,a8tAIqKojsfgbW7U2ivgHg,2012-09,45.47840073377578,9.227391376640062,0.207090836034,0.579758151736,0.186510600419
2024-01-16-09-10-06-134930,125,abbQQh81VBszmDE3D4bb7w,2023-04,45.4791292908148,9.220259014180193,0.440052077499,0.000665911725071,0.542331175519
2024-01-16-09-10-06-134930,209,ahQCtbjeza-UxuRO6-W0iA,2023-04,45.47512004301723,9.226608130569495,0.360614251901,0.498862875312,0.136069620738
2024-01-16-09-10-06-134930,274,aOclaReYhCgUAfziZaNFJg,2023-04,45.4700435914713,9.230135630609015,0.0477527241494,0.651471693682,0.295959106552
2024-01-16-09-10-06-134930,1,AtO3VSstTmOoFEV1SKdk5g,2022-08,45.48598054543623,9.21926153892914,0.452607188586,0.00054201616885,0.527714298062
2024-01-16-09-10-06-134930,116,avulSvXpUpxE43xEIdw2gw,2012-09,45.47782555489073,9.22852055721794,0.164081738616,0.474887747117,0.354051306522
2024-01-16-09-10-06-134930,51,ayguwmN_mQ9VCRW4nxDeFw,2023-04,45.48330316122615,9.223631064138626,0.126920041665,0.637310852155,0.223756752511
2024-01-16-09-10-06-134930,187,aZ4Nsdy6iJyImr6oF4hIxA,2023-04,45.47087485935548,9.221691521149804,0.31907200912,0.0538775206209,0.621433868142
2024-01-16-09-10-06-134930,92,azOa7ZFKQfjKTIBV7ECwxw,2023-04,45.48196123784003,9.235406883505679,0.475508293508,0.138257038538,0.371520387157
2024-01-16-09-10-06-134930,55,B1EPslstySP-44E61KJO7w,2023-04,45.48237033788027,9.22266397632045,0.40585791201,0.103315545045,0.45983166825
2024-01-16-09-10-06-134930,90,B3eD1FE0OEEdLcE_npC8Qg,2023-04,45.48169534150136,9.233585482997912,0.407510553326,0.118989781789,0.456852912994
2024-01-16-09-10-06-134930,208,B4mxhIAsaEDAN4hT6m4ajA,2023-04,45.47598699081615,9.230049646774326,0.223784041262,0.629235286637,0.114663913185
2024-01-16-09-10-06-134930,63,bbL6ORwaB_8v1_pY2La4CQ,2023-04,45.48244523650497,9.222070743877069,0.299089085822,5.53743013351e-06,0.695563601118
2024-01-16-09-10-06-134930,291,bCQyHFH3XLUxqIxaXNQo4w,2023-04,45.46895443760863,9.229196220001821,0.377502194171,0.487184437955,0.128020936866
2024-01-16-09-10-06-134930,86,bfRQ48BYl9jI64fa_-4sCA,2023-04,45.48519176226984,9.227967910688308,0.428882791619,0.000964988659969,0.554522634925
2024-01-16-09-10-06-134930,193,BhsZeps0Tqe_moC73ln9mQ,2023-04,45.47146561820897,9.217956634421313,0.266828824223,0.397965831412,0.318947599484
2024-01-16-09-10-06-134930,254,bkSELyWjrc9Bb0c5YfJcLQ,2023-04,45.47179571001991,9.232399824177781,0.525873511573,0.00857584308373,0.447432018511
2024-01-16-09-10-06-134930,247,bSNYP4aG3keKlikZcNJDWw,2023-04,45.47572537945385,9.236648396093123,0.746933568923,0.192361306701,0.0408883370714
2024-01-16-09-10-06-134930,278,btQdddNqFdHhwyirLQKC_g,2023-04,45.46840390495689,9.22770444699484,0.334089266373,0.338647372884,0.324063241495
2024-01-16-09-10-06-134930,26,BXIwyHoYYYUhnH9ivaaETg,2022-07,45.48431572962738,9.225169502029065,0.480526822389,0.00812878193253,0.472264689488
2024-01-16-09-10-06-134930,133,C3eG-r7dJQ_Xf4o-pS5KCA,2023-04,45.47883220287599,9.22109951999163,0.530350513146,0.133011562477,0.3206214592
2024-01-16-09-10-06-134930,128,CbCFd-WycsL95yE9U21nGA,2023-04,45.47812689231944,9.219407083354154,0.455324773251,0.0560588898465,0.472448830623
2024-01-16-09-10-06-134930,203,cBomZHfCutMV-c0VQ2lDLw,2023-04,45.47425700712407,9.227984081036325,0.303876567825,0.569914201077,0.103629505739
2024-01-16-09-10-06-134930,249,cCghiDTC6NmVhf88mKME0g,2023-04,45.47270335144334,9.23572369094523,0.510340767105,0.0501834728237,0.427596384018
2024-01-16-09-10-06-134930,216,CCo2hP9YxD3e0l21NF6m7g,2023-04,45.47348425471625,9.230414484295755,0.470294228616,0.372891528187,0.134863609688
2024-01-16-09-10-06-134930,67,CEHc9pf9Hv-mN0LlGWMjtg,2023-04,45.48025820784034,9.217331482407086,0.34533956263,0.142359081735,0.485536132964
2024-01-16-09-10-06-134930,44,CeRQ0wzcMc48AJUB49pSng,2020-11,45.48357618892213,9.226473562773059,0.313024761959,0.306311259444,0.371379029687
2024-01-16-09-10-06-134930,57,cGLYKTxNjiNcxs66bMrYVA,2023-04,45.48330462344297,9.221986172858152,0.438897751677,0.0170799722748,0.529648599869
2024-01-16-09-10-06-134930,320,cMWr6xHEFOoCORQRgGTggg,2023-04,45.46840432320784,9.22381944418927,0.23340182926,0.703070285934,0.0401015999087
2024-01-16-09-10-06-134930,59,colbc3iUcdo1upu9Xq0AUQ,2023-04,45.48334155498092,9.219330463663482,0.363127364403,0.060878016026,0.558687246323
