jobid,id,panoid,date,lat,lon,svf,tvf,bvf
2024-01-16-12-06-33-25316,64,gxqJZyFaxph8VwX-EY5exw,2023-04,45.48160017031407,9.231806157898028,0.30081752912,0.00147570200494,0.692660381679
2024-01-16-12-06-33-25316,86,iERqdHsCQFa1FcIVEwoeRQ,2023-04,45.48163430221405,9.233837105834793,0.338087641965,0.00990362047213,0.644585895751
2024-01-16-12-06-33-25316,99,II18ImiyLMNoZ-DHWKDL_Q,2023-04,45.4820976703605,9.231623390153603,0.317775719204,0.15129790962,0.513030052448
2024-01-16-12-06-33-25316,58,IjWgsH9Qfp6W3-wY60U1JA,2023-04,45.48210212882129,9.23188340275687,0.305891429156,0.0321780394684,0.647338483654
2024-01-16-12-06-33-25316,71,ip9w61LBwnBXwYgvQLx4kA,2023-04,45.48060621268304,9.23101013367023,0.469448684358,0.0182010626628,0.49879718555
2024-01-16-12-06-33-25316,91,JaXXhM3Uws8HaucFRM5u6w,2023-04,45.48183368182366,9.234296564138072,0.34758175235,0.00169845077925,0.640000192194
2024-01-16-12-06-33-25316,56,JvzQQW7YHBWp_VknsZPSQQ,2023-04,45.48208852414387,9.23109724442274,0.416059496291,0.0662206933089,0.513649999643
2024-01-16-12-06-33-25316,57,KPSiiIkcUmiaeHJ-21tBpQ,2023-04,45.4820998999456,9.231754731026415,0.309873055144,0.0891974301117,0.594731301374
2024-01-16-12-06-33-25316,72,KWUqJO_u2w7l2onWSsd19g,2023-04,45.48066091036758,9.231610764650425,0.341494971093,0.00465141007406,0.647557961437
2024-01-16-12-06-33-25316,51,LQuQSDivmjqrmNl-qcx9WA,2023-04,45.48207909718322,9.230296175088998,0.25461091546,0.110032240659,0.633894626117
2024-01-16-12-06-33-25316,79,mqSXF5SgtNGOhkJ2GrVbSw,2023-04,45.48086137119674,9.233553552685326,0.375501792364,0.108866877431,0.506520310117
2024-01-16-12-06-33-25316,62,mVeHaeabbNm6QUmE8t86jw,2023-04,45.48242032351394,9.233347061807292,0.296701412042,0.00179017763078,0.690799548524
2024-01-16-12-06-33-25316,53,NcXzvV8G0GHj6UgRhlRgzw,2023-04,45.4820851789945,9.230835996515388,0.30440943418,0.0130950181004,0.677640188854
2024-01-16-12-06-33-25316,95,OhGHRIDoElyBISu9fkOvkg,2023-04,45.48068096941281,9.23432227586609,0.426961586076,0.211903235856,0.329965216406
2024-01-16-12-06-33-25316,75,OR3v5YSoKnpzDL-QlxAwjA,2023-04,45.48072834543529,9.232263324513053,0.344281843561,0.0236567373473,0.625671409351
2024-01-16-12-06-33-25316,68,P-YDKFpMykorQsBj4Mb4qg,2023-04,45.48056232357753,9.230682335810075,0.41475461764,0.0311711840469,0.535644257848
2024-01-16-12-06-33-25316,92,QF0g6DeYfXEbh-zdi_yMnw,2023-04,45.48201856150624,9.234295024824116,0.348407128189,0.0015836416295,0.640533545504
2024-01-16-12-06-33-25316,85,t17JamQI5shhk3L42jIxhw,2023-04,45.48175661305677,9.233332779316273,0.421665488085,0.245284412669,0.319645256989
2024-01-16-12-06-33-25316,90,teJi4V27qvPyTLzvaRWsYQ,2023-04,45.48164234816809,9.234292801016206,0.455562908361,0.00249958788095,0.530238491551
2024-01-16-12-06-33-25316,87,UlJkxxsVE7OJqRsANi9JMg,2023-04,45.48107136951291,9.234296106270264,0.419130381465,0.0628617833443,0.490825897726
2024-01-16-12-06-33-25316,81,wJA0F6pnhTNlQ4keahx_Pg,2023-04,45.48091544067084,9.234083281984162,0.335058395749,0.0508330976822,0.577628265341
2024-01-16-12-06-33-25316,78,WtKBnRoXNcrU07kDrhz1cA,2023-04,45.48083551684787,9.233300908275709,0.40934078948,0.16781766203,0.415801544165
2024-01-16-12-06-33-25316,52,z5AfLEs2t6fT6qrpOk1E2g,2023-04,45.48208212837051,9.230568439683502,0.319629772995,0.0664670733018,0.609840298827
2024-01-16-12-06-33-25316,84,ZB_7C_8xUlRWi99Oz6cYFg,2023-04,45.48184820268381,9.2329594046386,0.327629482904,0.0618330262484,0.605373923411
2024-01-16-12-06-33-25316,80,zNDBBIblV1LYFoBuLtIQVg,2023-04,45.48088745131655,9.233808763502202,0.322102224747,0.0314492307451,0.632857666513
2024-01-16-12-06-33-25316,89,_uPDT1_7XhQiTgBN6j34eQ,2023-04,45.48135747188126,9.234292250989272,0.438063940079,0.00764938251313,0.538005560279
